CaseID	VehicleNumber	Discussion	PSU	PSUStrata	RATWeight
821006309	5	Case #2003-79-0006 CEAF, Page 14 Vehicle 5 - 1999 Sterling tractor pulling one refrigerated van semi-trailer  The driver of the 1999 Sterling tractor pulling one refrigerated van semi-trailer, a 56-year old male, was traveling west on a 5-lane state highw	79	10	6.74
821006389	1	Case 2003-79-007 CEAF, Page 14 Vehicle #1, 1997 Chevrolet Camaro  This crash occurred during a weekend evening on an elevated section of an urban interstate within an interchange area.  The southbound travel direction had widened from three lanes to four	79	10	12.701
821006389	2	Case 2003-79-007 CEAF, Page 14 Vehicle #2, 2000 Ford F-250 pickup truck  This crash occurred during a weekend evening on an elevated section of an urban interstate within an interchange area.  The southbound travel direction had widened from three lanes t	79	10	12.701
821006389	3	Case 2003-79-007 CEAF, Page 14 Vehicle #3, 2002 BMW M3  This crash occurred during a weekend evening on an elevated section of an urban interstate within an interchange area.  The northbound direction was three lanes wide with 3 m (10') wide concrete shou	79	10	12.701
821006389	4	Case 2003-79-007 CEAF, Page 14 Vehicle #4, 2000 Toyota Corolla  This crash occurred during a weekend evening on an elevated section of an urban interstate within an interchange area.  The northbound direction was three lanes wide with 3 m (10') wide concr	79	10	12.701
821006389	5	Case 2003-79-007 CEAF, Page 14 Vehicle #5, 1999 Peterbilt tractor pulling a 2003 Utility refrigerated van semi trailer  This crash occurred during a weekend evening on an elevated section of an urban interstate within an interchange area.  The southbound	79	10	12.701
821006429	1	This incident occurred on a Wednesday at 0605 hours on a state, urban principal arterial, full-control freeway.  The roadway is divided with a positive barrier.  For southbound traffic it is a dry, level, asphalt highway.  The highway consists of three so	79	10	12.701
822006286	1	A two-vehicle rear-end crash occurred in a straight stretch of roadway of the five northbound travel lanes on a divided, urban Interstate freeway.  The number-five (far left) travel lane was marked as a high occupancy vehicle travel lane.  Shoulders borde	81	11	38.971
822006286	2	A two-vehicle rear-end crash occurred in a straight stretch of roadway of the five northbound travel lanes on a divided, urban Interstate freeway.  The number-five (far left) travel lane was marked as a high occupancy vehicle travel lane.  Shoulders borde	81	11	38.971
822006325	1	A four-vehicle crash occurred in the northbound lanes of a ten-lane divided urban interstate freeway.  Northbound, the interstate had five lanes; the first and fifth lanes were exit lanes while the three middle lanes were through lanes.  At the location o	81	11	73.431
822006325	2	A four-vehicle crash occurred in the northbound lanes of a ten-lane divided urban interstate freeway.  Northbound, the interstate had five lanes; the first and fifth lanes were exit lanes while the three middle lanes were through lanes.  At the location o	81	11	73.431
822006325	3	A four-vehicle crash occurred in the northbound lanes of a ten-lane divided urban interstate freeway.  Northbound, the interstate had five lanes; the first and fifth lanes were exit lanes while the three middle lanes were through lanes.  At the location o	81	11	73.431
822006325	4	A four-vehicle crash occurred in the northbound lanes of a ten-lane divided urban interstate freeway.  Northbound, the interstate had five lanes; the first and fifth lanes were exit lanes while the three middle lanes were through lanes.  At the location o	81	11	73.431
822006347	1	This crash occurred at 6:19am on a north/south, four lane, undivided road with shoulders.  Conditions were daylight, overcast and the road was wet with a speed limit of 40mph (64kph).  Northbound the road is straight with an uphill grade.  Southbound traf	81	11	38.971
822006347	2	This crash occurred at 6:19am on a north/south, four lane, undivided road with shoulders.  Conditions were daylight, overcast and the road was wet with a speed limit of 40mph (64kph).  Northbound the road is straight with an uphill grade.  Southbound traf	81	11	38.971
822006347	3	This crash occurred at 6:19am on a north/south, four lane, undivided road with shoulders.  Conditions were daylight, overcast and the road was wet with a speed limit of 40mph (64kph).  Northbound the road is straight with an uphill grade.  Southbound traf	81	11	38.971
823003603	1	This is a three vehicle rear-end type crash which occurred during daylight hours with no adverse weather conditions.  It is important to note that a 6.8 Richter scale level earthquake had struck the surrounding area approximately two hours before this cra	82	10	0
823003603	2	It is important to note that a 6.8 Richter scale level earthquake had struck the surrounding area approximately two hours before this accident.  Damage from the earthquake caused multiple road and bridge closures.  Although the roadway associated with thi	82	10	0
823003603	3	This is a three vehicle rear-end type crash which occurred during daylight hours with no adverse weather conditions.  It is important to note that a 6.8 Richter scale level earthquake had struck the surrounding area approximately two hours before this cra	82	10	0
823003604	1	A two-vehicle crash occurred on a six-lane municipal roadway.  This road has three lanes in the southbound direction and two lanes in the northbound lane with a two-way center turn lane.  Well south of the crash location there is an intersection on this r	82	10	0
823003604	2	A two-vehicle crash occurred on a six-lane municipal roadway.  This road has three lanes in the southbound direction and two lanes in the northbound lane with a two-way center turn lane.  Well south of the crash location there is an intersection on this r	82	10	0
823003844	1	A two-vehicle rear-end crash occurred on an urban seven-lane asphalt roadway in the southbound lanes.  This roadway has a center two-way turn lane in the middle.  At the location of the crash, the southbound lanes transition from a no parking lane to a pa	82	10	62.628
823003844	2	A two-vehicle rear-end crash occurred on an urban seven-lane asphalt roadway in the southbound lanes.  This roadway has a center two-way turn lane in the middle.  At the location of the crash, the southbound lanes transition from a no parking lane to a pa	82	10	62.628
823003882	1	This two-vehicle crash occurred on a physically divided urban interstate freeway.  A concrete barrier divides this freeway.  The crash occurred in the northbound travel of the roadway, which has four lanes.  This roadway has a posted speed limit of 60 mph	82	10	33.237
823003882	2	This two-vehicle crash occurred on a physically divided urban interstate freeway.  A concrete barrier divides this freeway.  The crash occurred in the northbound travel of the roadway, which has four lanes.  This roadway has a posted speed limit of 60 mph	82	10	33.237
823003886	1	A five-vehicle crash occurred at an urban four-leg intersection of two traffic ways.  The traffic way that this crash occurred on is the terminus of a state freeway.  This traffic way is of asphalt construction, straight, level with no defects noted.  The	82	10	62.628
823003886	2	A five-vehicle crash occurred at an urban four-leg intersection of two traffic ways.  The traffic way that this crash occurred on is the terminus of a state freeway.  This traffic way is of asphalt construction, straight, level with no defects noted.  The	82	10	62.628
823003886	3	A five-vehicle crash occurred at an urban four-leg intersection of two traffic ways.  The traffic way that this crash occurred on is the terminus of a state freeway.  This traffic way is of asphalt construction, straight, level with no defects noted.  The	82	10	62.628
823003886	4	A five-vehicle crash occurred at an urban four-leg intersection of two traffic ways.  The traffic way that this crash occurred on is the terminus of a state freeway.  This traffic way is of asphalt construction, straight, level with no defects noted.  The	82	10	62.628
